chr22	39769144	39769172	24.5344551282	22.3784340659	0.005447389598256793
chr2	59063050	59063063	11.8651785714	11.5359068627	0.005608149053407844
chr19	34678154	34678168	14.2199404762	14.8119318182	0.005649590686105787
chr17	74114746	74114757	10.6979166667	10.071875	0.005763451708547549
chr2	77185033	77185049	14.4306006494	14.2866859244	0.005772325140922435
chr2	77185067	77185084	14.4306006494	14.2866859244	0.005772325140922435
chr14	104953869	104953894	17.2682539683	19.4830040788	0.005785956878387461
chr7	39286373	39286383	9.13934837093	9.05622206722	0.005822795900900839
chr10	30233125	30233157	28.4425324675	26.1396825397	0.005887208858956275
chr10	30233162	30233177	28.4425324675	26.1396825397	0.005887208858956275
chr5	132875928	132875955	23.8449134199	21.9038515406	0.005907606382049396
chr2	109168509	109168535	23.0617445055	22.5144879504	0.006008420078269431
chr16	7412095	7412152	36.1288555195	30.0719723664	0.006011191902673346
chr4	168075372	168075385	13.5013918067	14.351995954	0.006026998680377358
chr11	61789568	61789594	19.3309234169	20.0238285107	0.006118291889032091
chr11	61789598	61789619	19.3309234169	20.0238285107	0.006118291889032091
chr10	43501964	43501987	19.4414304993	18.3516395885	0.0061651145189743
chr12	103269660	103269680	19.1589672233	18.5670464318	0.006183977984668317
chr13	38282800	38282820	25.6428262892	21.8845923633	0.006210496128018704
chr11	16009236	16009249	10.2940738796	10.7738037185	0.006239950128897841
chr4	109307031	109307052	14.3894941864	13.490840081	0.006248143109791837
chr10	112204533	112204548	26.6655641929	23.3028470186	0.0062619282795221
chr14	41475757	41475768	9.31606240981	9.61847160515	0.006262117065944261
chr6	98099656	98099671	15.2919808949	13.716454598	0.006286082660926356
chr13	66749652	66749667	15.8855113636	15.3589900362	0.006290453663963882
chr8	137349183	137349193	9.17819388214	9.7182182647	0.006347563927091053
chr16	10200070	10200086	11.2498647186	10.4614400585	0.006412253963504599
chr22	30598389	30598399	9.42699395548	9.22814124684	0.006419469211996518
chr18	39187545	39187570	12.9118786416	13.9740641711	0.006451383330629398
chr18	39187575	39187591	12.9118786416	13.9740641711	0.006451383330629398
chr5	94865471	94865502	29.0506764069	28.4464962121	0.006523937012544786
chr3	81676898	81676918	18.1896934018	18.0824071047	0.006652761660611787
chr5	27535214	27535229	28.6553010409	23.2272999978	0.006666874381942333
chr5	27535234	27535276	28.6553010409	23.2272999978	0.006666874381942333
chr13	103601605	103601619	12.7348126751	12.5460069444	0.006672865327774183
chr5	28256322	28256347	19.312909823	18.3724964986	0.00668642219175225
chr16	1441318	1441338	25.7541645854	21.3846415581	0.006699468149971315
chr6	128943512	128943544	26.1110452048	24.0747206837	0.006746178885825933
chr9	13842914	13842924	9.0	9.40553196803	0.006763482408842569
chr6	160976259	160976322	42.9564728164	39.6189171123	0.006831293513279442
chr5	8423407	8423422	16.2830698713	18.7942245255	0.006834022756559609
chr15	96408180	96408209	19.5726422107	17.6954431438	0.006881816258705952
chr2	51722189	51722239	40.5701173826	32.4142857143	0.006896810802864004
chr1	52468746	52468764	20.0849805509	19.1971240942	0.006899639346882428
chr15	58042470	58042494	16.5837177335	15.8670575105	0.0069995648244159814
chr9	3506659	3506679	14.4316551504	15.3551165338	0.007077441770249629
chr5	107844089	107844107	25.1442099567	22.9077380952	0.007096776888485261
chr16	19062527	19062537	9.74925699301	10.1375655594	0.007179696087605343
chrX	94254877	94254891	9.77819298496	9.52219536201	0.007220231663603357
chr5	18739775	18739799	31.3332264957	27.9859302495	0.007266060817643376
chr2	154574928	154574939	10.3537346711	10.9961038961	0.007287536428096856
chr2	154574945	154574968	10.3537346711	10.9961038961	0.007287536428096856
chr2	104577076	104577097	19.2669413919	18.3129058442	0.007301011237696301
chr18	30506476	30506489	13.8760441551	16.8180497199	0.00734939750880555
chr18	30506493	30506528	13.8760441551	16.8180497199	0.00734939750880555
chr1	80701790	80701816	19.4076174104	17.6619770506	0.007354684692704597
chr4	62423508	62423518	9.08680555556	9.363215686	0.007380726467816929
chr9	28792026	28792041	20.1101686508	17.9420138889	0.007394087430184753
chr9	28792048	28792074	20.1101686508	17.9420138889	0.007394087430184753
chr1	40571331	40571345	10.1298701299	10.6901231326	0.007414877597871137
chr1	40571346	40571365	10.1298701299	10.6901231326	0.007414877597871137
chr10	112204556	112204600	26.9684606385	23.6638224562	0.007419298090712626
chr5	61010292	61010321	23.8346590909	19.3903846154	0.007469851872198429
chr5	61010328	61010339	23.8346590909	19.3903846154	0.007469851872198429
chr14	81109003	81109017	11.5520920868	11.8641729798	0.007492713797495164
chr14	81109023	81109037	11.5520920868	11.8641729798	0.007492713797495164
chr15	95626771	95626786	12.23758566	12.6380241309	0.007524942968826948
chr10	130653722	130653732	10.6724969475	9.48848684211	0.007559121113346176
chr2	60154926	60154944	15.498342803	14.986277649	0.00756416168174734
chr16	19440139	19440162	16.7805083805	15.5842083842	0.007581300766676932
chr1	155051393	155051410	14.6381779985	14.2182074504	0.007611817652726186
chr20	7369084	7369098	22.8857142857	24.5218839984	0.007631374666888221
chr6	69149390	69149400	9.51382211538	10.9683859339	0.007710203287645581
chr2	46540536	46540556	18.5965336747	17.1223214286	0.007748264775358962
chr13	87805534	87805548	12.0548844538	12.1996114207	0.007836117196974926
chr6	160976327	160976366	42.75760918	39.4280080214	0.007868805020002189
chr5	146644647	146644673	26.4747996795	25.7732051282	0.007879621819105308
chr22	47655126	47655141	12.9041666667	12.4285325785	0.007881382122142615
chr13	85043485	85043497	21.0260138146	19.3509534583	0.007900361229443072
chr2	2752158	2752173	12.9166666667	12.6656804388	0.008041570366089011
chr3	103800661	103800720	22.7671672078	18.317450824	0.008044848175659192
chr14	41376354	41376371	20.3573183761	17.6979124494	0.008121101901739335
chr3	104857727	104857742	12.1208791209	15.2021390374	0.00813818808583157
chr13	83702078	83702144	38.6496794872	33.2638157895	0.00813882043304399
chr20	30297120	30297132	10.9864448052	10.625483313	0.008173222620664718
chr7	157924670	157924688	15.6341575092	15.0984543235	0.00820845998841166
chr8	37113650	37113668	15.8363324176	15.4857987968	0.008302861392624636
chr2	78818377	78818400	21.1309451986	21.018543956	0.008325471172767326
chr2	76007959	76007970	10.467033985	10.8367985268	0.008348629459638296
chr20	12935828	12935844	13.9150125916	13.7600207235	0.008374691449194302
chr5	106973417	106973431	13.2116744367	13.909851552	0.008375167773355995
chr1	94617162	94617178	14.8140538033	15.1068376068	0.008384946228655061
chr2	168995872	168995883	12.1857954545	11.1228163993	0.00839774159791382
chr3	151156588	151156624	30.7371031746	25.3139632937	0.008431650567505476
chr13	85043451	85043475	21.0660357444	19.5850368382	0.008433304040910859
chr4	147607609	147607623	17.4951530667	20.0816702633	0.008448359094972989
chr4	147607646	147607680	19.1266153612	22.7134471971	0.008458936261631368
chr19	6019573	6019586	28.5745504496	21.9315638528	0.008482999823928547
chr7	93579670	93579687	14.1287337662	14.4297077922	0.00848985174233438
chr7	93579692	93579712	14.1287337662	14.4297077922	0.00848985174233438
chr4	45748605	45748629	23.8209307946	24.4450630252	0.008492612074939808
chr3	155380305	155380316	14.5623015873	12.7678449647	0.00852122351518489
chr6	90318074	90318087	13.7586538462	13.3655654762	0.008525290511417899
chr6	90318088	90318104	13.7586538462	13.3655654762	0.008525290511417899
chr21	38761514	38761527	10.5813847509	10.4136027167	0.008574862233950334
chr5	176194021	176194042	11.4881557039	10.5534681821	0.008610029084796371
chr4	60606411	60606458	25.0970981642	29.6284846547	0.008659173195888274
chr2	186842777	186842793	17.1217364679	16.4506309042	0.008662258610635201
chr7	36483929	36483947	15.6113636364	15.8932814992	0.008675112109522409
chr19	14146906	14146933	15.8495310245	13.4787270478	0.008692731838934802
chr2	195730707	195730721	12.0192307692	12.1445283883	0.008713023884037755
chr5	56091844	56091854	10.0291680542	9.75851182864	0.008782241385381303
chr5	56091857	56091870	10.0291680542	9.75851182864	0.008782241385381303
chr2	201556496	201556510	14.4218273986	13.6812234914	0.008788070176919753
chr2	201556513	201556531	14.4218273986	13.6812234914	0.008788070176919753
chr2	44728254	44728269	10.4460338681	11.0153000349	0.008823972902355282
chr8	125614393	125614404	19.2524370366	16.2379259629	0.00882924508246907
chr14	79916457	79916468	19.7045454545	17.5201706189	0.008836667249266397
chr8	125614420	125614448	20.2670634921	17.4882677709	0.008910668836777566
chr19	12720840	12720861	16.5908685269	16.4925077234	0.008930147215072503
chr4	168075342	168075361	13.6294117647	14.4793547411	0.008938090632179653
chr4	99652462	99652473	10.1289772727	10.2616379454	0.009066679390746566
chr17	39700253	39700269	13.5515683147	13.0842723453	0.009073355152422798
chr10	69595447	69595462	21.8982487923	24.2879585327	0.009075983801460066
chr1	242178505	242178515	9.62947194827	10.4650793651	0.009151083675596793
chr11	63611083	63611097	11.3316220238	10.6241581335	0.00917303716062952
chr11	63611104	63611114	11.3316220238	10.6241581335	0.00917303716062952
chr2	8190304	8190320	14.9226731602	14.3773809524	0.009242923912842768
chr2	17254109	17254120	13.9293154762	13.5716847491	0.009269045002233833
chr2	178363327	178363338	9.9046474359	9.75141712454	0.009270136624503943
chr6	129457649	129457688	19.2544642857	23.7929057059	0.009271274862708382
chr16	84663781	84663827	37.6815996503	31.7784090909	0.009296191539202322
chr19	9098293	9098333	18.1401015651	23.6268907563	0.009325996400254407
chr16	13951125	13951145	13.24375	14.3780020704	0.0093367137592376
chr2	51018226	51018236	9.16455150242	9.30599568197	0.009359610033208923
chr4	45866261	45866291	20.9637367075	22.7803446227	0.009380509775557514
chr9	121059816	121059834	15.8685897436	15.1580220229	0.009398672252650623
chr1	74987158	74987171	13.0407407407	16.5042006605	0.009428737372813899
chr19	3244925	3244949	16.328038628	17.2816068735	0.009541815900772884
chr6	161463998	161464010	24.7628569347	21.7272984369	0.00954245898392296
chr14	68389232	68389246	12.3303030303	12.0298763736	0.00956285899156723
chr16	80914831	80914855	31.1266025641	26.7935814186	0.009634395079462397
chr9	106213600	106213615	12.3099280621	12.6600930764	0.009658307072796593
chr11	43553692	43553726	13.6061237374	16.9973709131	0.00971148959242909
chr3	178585089	178585105	16.961232997	18.1517755682	0.009780973863153549
chr7	36483899	36483914	15.3915892114	15.7470706893	0.009807719803500843
chr7	114571093	114571104	10.4820121055	10.2287741936	0.009892382042555964
chr15	32514802	32514822	14.0972222222	14.537506666	0.009923619467958248
chr6	134033017	134033050	28.381155303	30.5324303406	0.009971013457626347
chr4	138476946	138476958	10.8611111111	12.6677816336	0.009974345202514749
chrX	94254844	94254854	9.67619047619	9.37114010989	0.009980599234857324
chr18	75111920	75111941	17.9307971014	17.1000389653	0.010023767254005878
chr22	26658112	26658134	20.6955128205	23.4250951255	0.010052098197006584
chr3	129450421	129450439	12.9592123412	12.6239767276	0.010058283555442964
chr5	12467087	12467131	41.1511904762	41.7112846036	0.010105183494506318
chr5	12467134	12467175	41.1511904762	41.7112846036	0.010105183494506318
chr19	43932750	43932760	19.0276334776	16.9308441558	0.010106776229104613
chr12	27838218	27838233	12.7284676108	12.9033805234	0.010116593699074191
chr4	57402901	57402916	12.1116938617	12.5121212121	0.010180979221495577
chr15	70896288	70896303	29.174040604	27.6760905761	0.010185652770035792
chr9	80841657	80841669	13.7544642857	13.3498165222	0.010234146581381524
chr9	80841674	80841690	13.7544642857	13.3498165222	0.010234146581381524
chr20	30255259	30255270	20.2510551948	17.0744791667	0.010277756534203554
chr19	6615232	6615254	24.9493186552	25.9084464555	0.010282388867001066
chr19	6615260	6615290	24.9493186552	25.9084464555	0.010282388867001066
chr10	66769281	66769294	11.4057751166	11.861703812	0.0103074540813686
chr5	18739812	18739853	32.579101162	29.1670604858	0.010385237932178729
chr9	119107716	119107732	12.8841054779	11.940418956	0.010431156008204674
chr6	160920054	160920087	22.9189698846	25.876582222	0.01047383172777089
chr7	48226669	48226700	31.7434804779	30.6830805108	0.010475800669860914
chr9	14986868	14986882	13.767821884	12.7446485274	0.010498251514452918
chr4	135555539	135555562	13.4665436687	14.8243530367	0.01051682562792284
chr18	8049654	8049668	12.3219268477	12.9429738562	0.010526816698977355
chr6	98803514	98803552	26.4204550884	27.9429177076	0.01054694326400771
chr8	135104277	135104293	16.4420735514	19.153759231	0.010560274254190516
chr8	135104295	135104324	16.4420735514	19.153759231	0.010560274254190516
chr8	14660112	14660134	17.5700177527	15.7766301859	0.0106143084528595
chr4	26962002	26962019	17.7603174603	16.5878621379	0.01068277611588452
chr13	87805578	87805593	12.2656440781	12.4605463603	0.010716519134784308
chr5	81437619	81437648	14.6380416971	16.1973900968	0.01073146132764001
chr18	4022351	4022388	26.7993881119	28.3144917948	0.010806641433243695
chr6	137457525	137457542	13.3680236065	13.5715504254	0.011028657651301572
chr9	96147877	96147904	17.74907945	19.493551508	0.011033089545287313
chr7	143082410	143082423	15.0115821678	12.9382726648	0.011152146361445568
chr13	76309234	76309248	21.4388528139	19.9748403149	0.011217453080145212
chr13	76309253	76309278	21.4388528139	19.9748403149	0.011217453080145212
chr4	135555516	135555529	13.4008385405	14.7375244456	0.01122065562242831
chr2	17254083	17254099	13.9313186813	13.5811159309	0.01122616568700117
chr11	76736414	76736433	15.7244186734	15.4922173415	0.01124251904976853
chr11	76736437	76736455	15.7244186734	15.4922173415	0.01124251904976853
chr3	30741962	30741976	11.9087840264	13.4170071925	0.01129590879666814
chr3	30741983	30742006	11.9087840264	13.4170071925	0.01129590879666814
chr18	7705978	7706018	21.0418637327	18.0185051948	0.011329787166334534
chr15	88802031	88802069	33.2318861694	28.8309731935	0.01139347618210459
chr4	162227362	162227380	13.5161023187	13.988973064	0.011409615159646256
chr16	62009129	62009152	11.6035587767	13.5602941176	0.011414312778366112
chr2	223567543	223567553	17.831784188	21.5492424242	0.011437581210500657
chr2	223567556	223567583	17.831784188	21.5492424242	0.011437581210500657
chr19	47909161	47909178	14.0	13.8781746032	0.01145165461629292
chr19	47909180	47909198	14.0	13.8781746032	0.01145165461629292
chr16	10200045	10200056	11.163284632	10.4357580825	0.011475175577589784
chr6	112720411	112720423	10.075	11.9423308271	0.011559944617767265
chr8	9599830	9599842	11.0511904762	11.2315135046	0.011562021337210397
chr13	97732784	97732812	25.0	24.6616270243	0.011590219105486495
chr4	45866296	45866318	18.8835963996	20.4561610742	0.011656267875417042
chr15	99114947	99114962	13.9833333333	13.867604638	0.011674747663100914
chr6	49528740	49528766	24.0	22.8091491841	0.0116959153408088
chr5	19094345	19094357	11.1304563492	11.0547433888	0.011696337455702342
chr20	33057028	33057063	25.2041292041	27.9727728412	0.011712059970676194
chr20	7369109	7369139	23.0363636364	24.5521870287	0.011809597789631907
chr21	19451675	19451689	12.9756118881	14.3432692308	0.011887256375078124
chr15	39966090	39966112	15.2058712121	15.4281688797	0.011889376706520814
chr14	55297209	55297236	18.8485576923	17.0231150794	0.011906200331899656
chr16	51119242	51119275	15.2257138083	19.4256704596	0.012096872158995223
chr1	69316749	69316779	20.3154022479	23.3282967033	0.012115940568924647
chr9	114904126	114904182	26.3767135642	19.0308080808	0.012118712998941619
chrX	119827935	119827953	11.9322128852	13.0186827957	0.012126463717695872
chr6	165249019	165249031	10.6980297888	10.4892173044	0.012211166275036475
chr4	171852331	171852352	18.0346634615	17.1501393432	0.012221653496241755
chr4	62859469	62859482	25.1844516595	19.0851190476	0.01234389300347653
chr1	165804592	165804619	18.9096586371	17.4436415034	0.01234596514456561
chr2	141720984	141720996	17.1037673723	15.4748517463	0.01241064587307595
chr22	26658149	26658185	21.2404938811	25.1240934287	0.01242338539096672
chr3	112031917	112031933	14.2701506827	13.5783522034	0.012483870880692655
chr6	121984793	121984808	16.3531650641	15.1728312049	0.012488366977933454
chr2	73800882	73800893	12.5130249867	11.2381210497	0.012502178572931484
chr15	99114918	99114935	13.984375	13.8720498252	0.012552244069328354
chr9	105594185	105594210	21.3476749402	20.9250430764	0.012599220347900938
chr2	29530946	29530956	9.8797998366	9.79014894907	0.01259941811774352
chr15	32514772	32514788	14.0916666667	14.5084256022	0.012669698575904364
chr21	27955878	27955897	18.765625	17.3034313725	0.012759692060403047
chrX	96570666	96570679	11.6190238333	11.8740850706	0.01280019797298271
chr10	67874260	67874278	17.3147301185	19.240929418	0.012808674829298834
chr2	5290539	5290558	16.7253132832	16.3478817816	0.01286510385373601
chr2	5290566	5290582	16.7253132832	16.3478817816	0.01286510385373601
chr9	15693134	15693155	17.0125	16.2191071429	0.012882818865861938
chr21	16602229	16602240	9.89270833333	9.67171578422	0.012909304467259904
chrX	92936239	92936259	15.2616501146	15.8951979715	0.012911044663334112
chr5	64076354	64076381	23.2430340557	21.7833497772	0.012942608441649954
chr3	144518667	144518699	20.897275641	23.0480090222	0.012953481023760639
chr12	23951534	23951550	14.4444139194	14.2690161093	0.012992264624661713
chr17	46834106	46834116	14.774599359	11.6990613553	0.013012987689425805
chr14	90938753	90938801	37.03125	28.3055005656	0.013013374027209642
chr5	150287798	150287809	27.5908275752	20.0026515152	0.013127746784762556
chr11	132865375	132865395	12.5418706294	13.3741674992	0.013151148761855677
chr18	36369635	36369673	31.3150303644	29.0435413485	0.013167275621719326
chr18	36369678	36369696	31.3150303644	29.0435413485	0.013167275621719326
chr18	7705948	7705963	18.2212706725	15.9661828182	0.013177885910564256
chr5	58088597	58088617	18.3045230263	18.6172916502	0.01319905889380462
chr15	22756789	22756806	12.585955711	13.0264880952	0.013201342457153972
chr3	115879286	115879369	17.282260101	18.6777777778	0.01322927934133319
chr6	151855204	151855217	11.1381188256	11.3676030669	0.013262720193002826
chr17	57406692	57406705	11.8060567496	12.2758346273	0.013267714475394342
chr6	160960478	160960491	12.0	12.5848202522	0.013327332169641723
chrX	144050083	144050117	27.9305013872	29.0332278646	0.01334227647209681
chr12	127607012	127607024	12.8247034252	13.204596982	0.013385301869830338
chr7	11869481	11869492	10.1870374417	10.0765900766	0.013405191254067653
chr1	8373366	8373378	13.5298035298	12.8273866484	0.013456946745242672
chr5	19094370	19094385	11.1425225102	11.0603881626	0.013485830325912138
chr8	14660144	14660155	17.3707769284	15.6377575549	0.01349916851478116
chr7	133080407	133080418	10.7036723661	10.3719608625	0.013560713570255106
chr11	28968567	28968577	9.96499594156	11.4202717217	0.013647367903870887
chr13	33401905	33401951	28.0059294872	33.187797619	0.013708705943959832
chr13	33401953	33401966	28.0059294872	33.187797619	0.013708705943959832
chr13	32369026	32369053	23.9062905844	22.4080357143	0.01372062318935014
chr13	32369056	32369071	23.9062905844	22.4080357143	0.01372062318935014
chr9	30421547	30421567	22.5008116883	21.4054945055	0.013747549912910374
chr1	211359288	211359304	13.8719822377	13.5550477602	0.01384105760778983
chr6	27005663	27005684	21.3505275974	20.0311659522	0.0139172039444377
chr7	48226617	48226653	32.3329033905	31.4730549271	0.013988181299742363
chr1	167172919	167172945	23.2992396959	22.3974480944	0.013997705569174948
chr10	75818649	75818671	19.4698858066	18.9973825807	0.014071758117793908
chr13	72396190	72396215	16.2358573718	18.0975998464	0.014194950166851768
chr16	54880226	54880249	17.9032967033	16.7461038961	0.014249180674527413
chr16	54880251	54880263	17.9032967033	16.7461038961	0.014249180674527413
chr7	156030513	156030532	17.0480769231	17.5388439685	0.014267452140705373
chr3	82759032	82759067	27.5386301199	24.8427335142	0.014405780192248935
chr5	141447230	141447248	19.9360119048	18.4118513431	0.01442980830519977
chr11	111639322	111639336	15.1213139801	16.4835891199	0.014462509002649218
chr12	78631537	78631550	12.8219461698	14.5088100168	0.01449274048863027
chr4	182010523	182010538	12.5540764791	12.2482089921	0.014507735629327688
